timestamp,battery_voltage,humidity,rssi,snr,temperature,gateway_id,losant_id
2024-11-03T19:04:34.778Z,3.624,61.1,-103,7.5,18.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T19:24:34.551Z,3.624,61.2,-102,9.5,18.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T19:44:34.305Z,3.624,61.2,-102,7.5,18.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T20:04:34.098Z,3.624,61.1,-101,8.5,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T20:44:33.655Z,3.624,60.9,-102,8.8,23.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T21:04:33.414Z,3.624,60.8,-103,8.2,24.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T21:44:32.952Z,3.624,60.5,-103,10.2,28.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T22:04:32.731Z,3.624,60.5,-103,8.8,27.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T23:04:32.045Z,3.618,60,-101,8.8,30.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T23:24:31.806Z,3.618,59.8,-103,6.8,31.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-03T23:44:31.610Z,3.618,59.7,-102,9.2,32,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T00:04:31.386Z,3.618,59.6,-103,8.2,32.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T00:24:31.177Z,3.618,59.8,-101,9,32.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T00:44:30.936Z,3.618,59.6,-101,4.2,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T01:24:30.497Z,3.618,59.7,-101,8.2,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T01:44:30.260Z,3.618,59.1,-101,8.2,33,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T02:04:30.041Z,3.618,59.2,-102,6.8,32.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T02:24:29.808Z,3.618,59.6,-84,8.8,32.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T02:44:29.595Z,3.618,59.3,-83,9,32.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T03:04:29.370Z,3.618,59.3,-83,9.8,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T03:24:29.112Z,3.618,59.5,-84,10.8,33,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T03:44:28.916Z,3.618,59.4,-78,9.5,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T04:04:28.706Z,3.618,59.3,-83,6.8,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T04:24:28.478Z,3.618,59.2,-82,10.2,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T04:44:28.273Z,3.618,59,-82,10.8,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T05:04:28.058Z,3.618,59.2,-85,9.2,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T05:24:27.804Z,3.618,59.3,-85,8.5,33.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T05:44:27.596Z,3.618,59.1,-83,9.8,33.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T06:04:27.366Z,3.618,59.1,-102,8,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T06:24:27.146Z,3.618,59,-102,9,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T06:44:26.901Z,3.618,59,-102,8.5,32.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T07:04:26.686Z,3.618,59.2,-95,4,31.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T07:24:26.457Z,3.618,59,-103,6.5,30.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T07:44:26.221Z,3.618,58.8,-105,8.5,28.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T08:04:26.016Z,3.618,58.7,-102,7,27.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T09:04:25.370Z,3.624,58.3,-101,7.2,22.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T10:44:24.277Z,3.624,58.8,-102,8.8,19.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T11:04:23.987Z,3.624,58.8,-105,9,19.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T11:24:23.746Z,3.624,59,-105,-4.8,18.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T13:04:22.645Z,3.624,59.5,-90,9,17.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T13:24:22.414Z,3.624,59.5,-89,10.2,17.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T13:44:22.202Z,3.624,59.6,-87,6,17.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T14:04:21.943Z,3.624,59.8,-85,9,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T14:44:21.490Z,3.624,59.9,-87,9.8,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T15:04:21.237Z,3.624,60.1,-85,9.2,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T15:44:20.806Z,3.624,60.3,-93,9,16.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T16:04:20.594Z,3.624,60.3,-87,9.2,16.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T17:04:19.922Z,3.624,60.6,-90,9.8,16.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T17:24:19.722Z,3.624,60.7,-83,2.8,16.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T18:04:19.241Z,3.624,60.8,-87,8.2,16.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T18:24:19.021Z,3.624,60.9,-88,9,16.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T18:44:18.792Z,3.624,60.9,-90,10.2,16.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T19:04:18.594Z,3.624,61.1,-87,10,15.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T19:24:18.332Z,3.624,61.1,-85,9,15.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T19:44:18.170Z,3.624,61.3,-87,9.5,16.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T20:24:17.655Z,3.624,60.1,-88,6,21.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T20:44:17.436Z,3.624,60.2,-87,8.5,24.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T21:04:17.199Z,3.624,60,-88,7.8,25.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T22:04:16.516Z,3.624,60.2,-85,9,27.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T22:24:16.275Z,3.618,60,-89,8.5,29.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T22:44:16.042Z,3.624,59.9,-86,9.5,30.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T23:04:15.844Z,3.618,59.4,-89,9.5,31.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T23:24:15.633Z,3.618,59.2,-89,9,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-04T23:44:15.396Z,3.618,59.3,-89,10,33.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T00:04:15.153Z,3.618,58.6,-89,10.8,34.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T00:24:14.956Z,3.618,58.9,-85,7.5,34.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T00:44:14.737Z,3.618,58.8,-90,-3.2,35.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T01:04:14.517Z,3.618,58.8,-87,9,35.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T01:24:14.284Z,3.618,59.1,-87,9.5,33.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T01:44:14.080Z,3.618,59,-88,10,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T02:04:13.854Z,3.618,59.2,-91,9.8,32.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T02:24:13.615Z,3.618,59.2,-90,9.2,32,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T03:04:13.170Z,3.618,59.3,-89,10.2,32.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T03:24:12.954Z,3.618,59.2,-88,9.8,32.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T03:44:12.721Z,3.618,59.3,-93,10,32.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T04:04:12.532Z,3.618,59.4,-87,7.8,32.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T04:24:12.262Z,3.618,59.2,-87,8.8,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T04:44:12.055Z,3.618,59.3,-86,9,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T05:04:11.870Z,3.618,59.6,-103,8.2,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T05:24:11.651Z,3.618,59.3,-102,9.2,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T05:44:11.384Z,3.618,59.3,-103,7.2,32,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T06:04:11.137Z,3.618,59.6,-100,6.2,31.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T06:24:10.935Z,3.618,59.3,-107,9.8,32.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T07:04:10.454Z,3.618,59.5,-102,8.8,31.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T07:44:10.042Z,3.618,59.5,-105,8.5,29.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T08:04:09.805Z,3.624,59.2,-105,8.8,27.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T08:24:09.565Z,3.624,58.7,-103,8.8,25.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T08:44:09.367Z,3.624,58.7,-101,8.2,23.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T09:04:09.153Z,3.624,58.6,-100,8.5,22.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T09:44:08.691Z,3.624,58.6,-105,6.5,21.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T11:04:07.802Z,3.624,59,-101,-6.8,19.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T12:24:06.853Z,3.624,59.4,-103,8.8,18.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T13:04:06.431Z,3.624,59.6,-105,8.2,18.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T13:24:06.194Z,3.624,59.6,-102,6.8,18,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T13:44:06.002Z,3.624,59.7,-103,8.2,17.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T14:04:05.799Z,3.624,59.7,-103,-6.8,17.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T14:24:05.536Z,3.624,59.8,-103,9,17.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T14:44:05.280Z,3.624,59.8,-103,8.8,17.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T15:04:05.106Z,3.624,59.9,-101,8.5,17.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T15:44:04.610Z,3.624,60.2,-102,8.2,17.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T16:44:03.945Z,3.624,60.5,-103,9.5,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T17:04:03.715Z,3.624,60.4,-107,7.5,17.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T17:24:03.486Z,3.624,60.5,-103,6.8,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T18:04:03.053Z,3.624,60.8,-100,6.8,16.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T18:24:02.760Z,3.624,60.9,-107,-0.8,16.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T19:24:02.137Z,3.624,61.1,-91,7.2,16.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T19:44:01.908Z,3.624,61.1,-102,8.2,17.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T20:24:01.460Z,3.624,60.3,-103,8,21.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T21:24:00.783Z,3.624,60.1,-105,8.2,27.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T21:44:00.523Z,3.624,59.9,-102,9.2,28.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T22:04:00.395Z,3.624,60.8,-100,7,24.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T22:24:00.170Z,3.618,60.1,-103,8.5,28.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T23:23:59.411Z,3.618,59.6,-100,2.2,32,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-05T23:43:59.197Z,3.618,59.3,-103,7.5,32.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T00:03:59.000Z,3.618,59.1,-103,8.2,33,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T00:23:58.775Z,3.618,59.5,-102,8.5,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T00:43:58.485Z,3.618,59.4,-101,7.8,33.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T01:03:58.306Z,3.618,59.5,-103,6.8,33.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T01:23:58.068Z,3.618,59.4,-101,8.8,33.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T01:43:57.842Z,3.618,59.1,-105,9.5,33.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T02:03:57.689Z,3.624,59.2,-103,8.2,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T02:23:57.402Z,3.618,59.5,-103,8.5,32.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T02:43:57.213Z,3.618,59.5,-102,8.8,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T03:03:56.995Z,3.618,59.6,-97,6,33.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T03:43:56.513Z,3.618,59.4,-102,8.2,34.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T04:03:56.292Z,3.618,59.3,-101,8,35.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T04:23:56.084Z,3.618,59.3,-102,8,35.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T04:43:55.861Z,3.618,59.3,-102,8.8,35.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T05:23:55.423Z,3.618,59.3,-102,7,36.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T05:43:55.202Z,3.618,58.9,-101,7.8,35.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T06:03:54.969Z,3.618,58.8,-103,7.5,35.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T06:23:54.722Z,3.618,58.8,-83,-1.8,34.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T06:43:54.509Z,3.618,58.9,-82,9.8,34.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T07:03:54.277Z,3.618,58.6,-85,9,33.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T07:23:54.082Z,3.618,58.5,-82,9,32.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T07:43:53.870Z,3.618,58.5,-84,9.5,30.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T08:23:53.416Z,3.624,57.6,-83,7.8,26.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T08:43:53.159Z,3.624,57.7,-82,9.5,24.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T09:43:52.496Z,3.618,57.9,-81,9,22.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T10:23:52.064Z,3.624,58,-83,9.5,21,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T11:23:51.366Z,3.624,58.2,-81,7.2,19.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T12:03:50.925Z,3.624,58.6,-82,10,19.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T12:43:50.456Z,3.624,58.7,-81,9.8,18.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T13:23:49.990Z,3.624,59,-82,10.2,18.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T14:03:49.555Z,3.624,59.2,-83,9.8,17.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T14:43:49.117Z,3.624,59.4,-82,8.8,17,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T15:03:48.850Z,3.624,59.4,-83,9.5,17.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T15:43:48.434Z,3.624,59.6,-84,9.5,17.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T16:03:48.205Z,3.624,59.7,-81,10.2,17.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T16:23:47.951Z,3.624,59.6,-83,9.5,17.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T16:43:47.760Z,3.624,59.7,-87,6.8,16.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T17:03:47.514Z,3.624,59.8,-83,10.5,16.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T17:23:47.285Z,3.624,60,-81,10,16,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T17:43:47.092Z,3.624,60.1,-81,7.5,16,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T18:03:46.860Z,3.624,60.2,-85,10,15.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T18:23:46.653Z,3.624,60.3,-85,9,16,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T18:43:46.404Z,3.624,60.3,-82,10.8,15.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T19:23:45.942Z,3.624,60.5,-84,8,15.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T20:23:45.308Z,3.624,59.7,-91,9,20.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T21:23:44.582Z,3.624,59.4,-80,9,27.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T21:43:44.352Z,3.624,59.4,-81,9,28.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T22:03:44.163Z,3.624,59,-83,8.2,29.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T22:23:43.906Z,3.618,59.1,-82,9.2,30.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T22:43:43.667Z,3.624,58.6,-84,7.5,31.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T23:03:43.467Z,3.618,59,-80,8.8,31.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T23:23:43.256Z,3.618,58.9,-83,10.5,33.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-06T23:43:43.024Z,3.618,58.8,-83,10.2,34.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T00:03:42.804Z,3.618,58.5,-84,-1,34.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T00:23:42.565Z,3.618,58.4,-85,9.2,35.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T00:43:42.357Z,3.618,58.4,-81,7,35.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T01:03:42.137Z,3.618,58.1,-82,9,35.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T01:23:41.870Z,3.618,58.3,-79,9.2,35,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T02:03:41.500Z,3.618,58,-82,11,35.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T02:23:41.252Z,3.618,58.2,-84,9,34.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T02:43:41.022Z,3.618,57.7,-84,9,34.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T03:23:40.599Z,3.618,57.7,-81,9,36.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T03:43:40.365Z,3.618,57.7,-82,10.5,36.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T04:03:40.145Z,3.618,57.6,-81,9,36.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T04:23:39.929Z,3.618,57.3,-83,6.8,37,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T04:43:39.710Z,3.618,57.5,-85,9,37.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T05:03:39.489Z,3.618,57.9,-87,10.2,37.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T05:23:39.256Z,3.618,57.9,-83,10,35.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T05:43:39.063Z,3.618,57.8,-82,9.5,34.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T06:03:38.835Z,3.618,58,-84,8.8,33.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T06:23:38.626Z,3.618,58,-85,9,32.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T06:43:38.387Z,3.618,58,-84,9.5,31.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T07:03:38.157Z,3.618,57.9,-84,8,30.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T07:23:37.940Z,3.618,58,-82,10,29.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T07:43:37.705Z,3.618,58,-85,9.5,28.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T08:03:37.484Z,3.618,57.9,-81,9,26.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T08:23:37.318Z,3.618,57.7,-83,9.5,24.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T09:03:36.812Z,3.624,57.9,-89,-4.5,22,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T09:23:36.555Z,3.624,58,-82,10.2,21.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T09:43:36.366Z,3.624,58.1,-83,7.2,20.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T10:03:36.112Z,3.624,58.2,-84,8.8,20.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T10:23:35.886Z,3.624,58.4,-103,9.2,20.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T10:43:35.660Z,3.624,58.5,-102,1.2,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T11:23:35.211Z,3.624,58.6,-102,8.2,20,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T12:03:34.751Z,3.618,58.7,-103,6.8,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T12:23:34.522Z,3.624,58.6,-105,9,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T12:43:34.322Z,3.624,58.7,-101,8,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T13:23:33.845Z,3.624,58.9,-102,8.5,19.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-07T13:43:33.628Z,3.624,59,-102,8.2,19.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
